tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
single_premium_7d,T0178,ETH,short,100000,5,20000,2024-01-01,2024-01-08,7,2352.76,2332.51,2433.19,0.86,-3.42,0.5,YES,2399.82,2540.98,141.17,250000,3788.69,5.41,860.69,NO,3546.35,0,5412.42,-4551.72,3418.54,17.09,NO,1623.72
day_rate_14d,T0178,ETH,short,100000,5,20000,2024-01-01,2024-01-08,7,2352.76,2332.51,2433.19,0.86,-3.42,0.5,YES,2399.82,2540.98,141.17,400000,7259.1,5.19,860.69,NO,5674.15,0,5185.07,-4324.38,3418.54,17.09,NO,1374.04
single_premium_7d,T0179,BTC,long,5000,50,100,2025-08-18,2025-08-25,7,116286.76,110127.74,109275.74,-5.3,-6.03,0.28,YES,113961.02,106983.82,6977.21,12500,98.98,2.83,-100,YES,503.63,412.05,141.4,5.83,301.45,100,YES,21.82
day_rate_14d,T0179,BTC,long,5000,50,100,2025-08-18,2025-08-25,7,116286.76,110127.74,109275.74,-5.3,-6.03,0.28,YES,113961.02,106983.82,6977.21,20000,241.07,3.44,-100,YES,805.82,659.28,172.19,222.27,301.45,100,YES,18.69
single_premium_7d,T0180,ETH,short,25000,20,1250,2026-01-02,2026-01-05,3,3125.24,3225.19,3264.66,-3.2,-4.46,0.47,YES,3187.74,3375.26,187.51,62500,905.11,5.17,-799.54,NO,1538.19,748.85,276.72,-327.41,1115.27,89.22,NO,-148.63
day_rate_14d,T0180,ETH,short,25000,20,1250,2026-01-02,2026-01-05,3,3125.24,3225.19,3264.66,-3.2,-4.46,0.47,YES,3187.74,3375.26,187.51,100000,1765.22,5.04,-799.54,NO,2461.1,1198.15,540.37,-141.76,1115.27,89.22,NO,92.76
single_premium_7d,T0181,BTC,long,500,5,100,2025-08-10,2025-08-11,1,119309.37,118701.84,116480,-0.51,-2.37,0.22,YES,116923.18,109764.62,7158.56,1250,7.05,2.01,-2.55,NO,4.64,0,1.87,-4.42,4.64,4.64,NO,0.56
day_rate_14d,T0181,BTC,long,500,5,100,2025-08-10,2025-08-11,1,119309.37,118701.84,116480,-0.51,-2.37,0.22,YES,116923.18,109764.62,7158.56,2000,18.91,2.7,-2.55,NO,7.43,0,1.93,-4.48,7.43,7.43,NO,-0.3
single_premium_7d,T0182,BTC,short,1000,20,50,2023-11-19,2023-11-20,1,37391.19,37475.64,37784.07,-0.23,-1.05,0.45,YES,38139.01,40382.49,2243.47,2500,34.79,4.97,-2.26,NO,0,0,9.23,-11.49,0,0,NO,2.77
day_rate_14d,T0182,BTC,short,1000,20,50,2023-11-19,2023-11-20,1,37391.19,37475.64,37784.07,-0.23,-1.05,0.45,YES,38139.01,40382.49,2243.47,4000,68.9,4.92,-2.26,NO,0,0,7.03,-9.29,0,0,NO,-1.09
single_premium_7d,T0183,BTC,long,100000,50,2000,2024-08-16,2024-08-17,1,58888.99,59497.49,57096.56,1.03,-3.04,0.66,YES,57711.21,54177.87,3533.34,250000,4710.25,6.73,-2000,YES,2609.36,0,1249.66,-216.36,2609.36,100,YES,374.9
day_rate_14d,T0183,BTC,long,100000,50,2000,2024-08-16,2024-08-17,1,58888.99,59497.49,57096.56,1.03,-3.04,0.66,YES,57711.21,54177.87,3533.34,400000,8847.79,6.32,-2000,YES,4174.98,0,902.84,130.46,3043.74,100,YES,-139.94
single_premium_7d,T0184,ETH,short,1000,5,200,2025-03-24,2025-03-25,1,2081.62,2066.78,2104.21,0.71,-1.09,1.04,YES,2123.25,2248.15,124.9,2500,51.32,7.33,7.13,NO,0,0,13.61,-6.49,0,0,NO,4.08
day_rate_14d,T0184,ETH,short,1000,5,200,2025-03-24,2025-03-25,1,2081.62,2066.78,2104.21,0.71,-1.09,1.04,YES,2123.25,2248.15,124.9,4000,86.03,6.14,7.13,NO,0,0,8.78,-1.65,0,0,NO,-1.36
single_premium_7d,T0185,ETH,short,25000,20,1250,2025-07-23,2025-07-30,7,3630.34,3810.44,3941.86,-4.96,-8.58,0.53,YES,3702.95,3920.77,217.82,62500,983.78,5.62,-1250,YES,3750,1850.6,1405.4,-795.04,2145.25,100,YES,329.09
day_rate_14d,T0185,ETH,short,25000,20,1250,2025-07-23,2025-07-30,7,3630.34,3810.44,3941.86,-4.96,-8.58,0.53,YES,3702.95,3920.77,217.82,100000,1856.86,5.31,-1250,YES,6000,2960.97,1326.33,394.4,2145.25,100,YES,249.85
single_premium_7d,T0186,BTC,long,2500,5,500,2024-03-18,2024-04-17,30,67613.04,61279.36,59648.33,-9.37,-11.78,0.67,YES,66260.78,62204,4056.78,6250,119.33,6.82,-234.19,NO,375,375,170.47,-29.66,294.5,58.9,NO,32.39
day_rate_14d,T0186,BTC,long,2500,5,500,2024-03-18,2024-04-17,30,67613.04,61279.36,59648.33,-9.37,-11.78,0.67,YES,66260.78,62204,4056.78,10000,223.33,6.38,-234.19,NO,600,600,319.05,46.77,294.5,58.9,NO,65.71
single_premium_7d,T0187,BTC,short,2500,50,50,2025-07-20,2025-08-03,14,117312.7,114215.73,120300,2.64,-2.55,0.29,YES,119658.95,126697.72,7038.76,6250,56.18,3.21,-50,YES,34.15,0,80.25,-14.25,34.15,68.31,YES,24.08
day_rate_14d,T0187,BTC,short,2500,50,50,2025-07-20,2025-08-03,14,117312.7,114215.73,120300,2.64,-2.55,0.29,YES,119658.95,126697.72,7038.76,10000,130.81,3.74,-50,YES,54.64,0,186.87,-120.87,54.64,100,YES,56.06
single_premium_7d,T0188,BTC,long,5000,20,250,2025-10-30,2025-11-02,3,108308.18,110536.01,106279.33,2.06,-1.87,0.44,YES,106142.02,99643.53,6498.49,12500,175.28,5.01,102.85,NO,0,0,114.47,-11.62,0,0,NO,34.34
day_rate_14d,T0188,BTC,long,5000,20,250,2025-10-30,2025-11-02,3,108308.18,110536.01,106279.33,2.06,-1.87,0.44,YES,106142.02,99643.53,6498.49,20000,359.08,5.13,102.85,NO,0,0,109.92,-7.08,0,0,NO,18.87
single_premium_7d,T0189,BTC,long,5000,5,1000,2025-05-06,2025-05-07,1,96839.17,97058.32,93363.28,0.23,-3.59,0.48,YES,94902.39,89092.04,5810.35,12500,188.24,5.38,11.32,NO,198.67,0,49.94,-38.63,179.47,17.95,NO,14.98
day_rate_14d,T0189,BTC,long,5000,5,1000,2025-05-06,2025-05-07,1,96839.17,97058.32,93363.28,0.23,-3.59,0.48,YES,94902.39,89092.04,5810.35,20000,377.4,5.39,11.32,NO,317.87,0,38.51,-27.2,179.47,17.95,NO,-5.97
single_premium_7d,T0190,ETH,long,500,3,166.66666666666666,2024-06-01,2024-06-02,1,3812.48,3778.88,3748.31,-0.88,-1.68,0.74,YES,3736.23,3507.48,228.75,1250,25.3,7.23,-4.41,NO,0,0,6.71,-11.12,0,0,NO,2.01
day_rate_14d,T0190,ETH,long,500,3,166.66666666666666,2024-06-01,2024-06-02,1,3812.48,3778.88,3748.31,-0.88,-1.68,0.74,YES,3736.23,3507.48,228.75,2000,46.62,6.66,-4.41,NO,0,0,4.76,-9.16,0,0,NO,-0.74
single_premium_7d,T0191,ETH,short,2500,10,250,2025-01-17,2025-01-18,1,3475.47,3304.07,3527,4.93,-1.48,0.66,YES,3544.98,3753.51,208.53,6250,110.18,6.3,123.29,NO,0,0,29.23,94.06,0,0,NO,8.77
day_rate_14d,T0191,ETH,short,2500,10,250,2025-01-17,2025-01-18,1,3475.47,3304.07,3527,4.93,-1.48,0.66,YES,3544.98,3753.51,208.53,10000,198.55,5.67,123.29,NO,0,0,20.26,103.03,0,0,NO,-3.14
single_premium_7d,T0192,BTC,long,10000,10,1000,2026-03-04,2026-03-07,3,72683.26,67259.62,66921.33,-7.46,-7.93,0.84,YES,71229.59,66868.6,4361,25000,537.82,7.68,-746.2,NO,1481.86,1365.51,0,619.3,792.75,79.27,NO,-298.77
day_rate_14d,T0192,BTC,long,10000,10,1000,2026-03-04,2026-03-07,3,72683.26,67259.62,66921.33,-7.46,-7.93,0.84,YES,71229.59,66868.6,4361,40000,975.78,6.97,-746.2,NO,2370.98,2184.81,298.71,1139.9,792.75,79.27,NO,-19.63
single_premium_7d,T0193,BTC,long,50000,10,5000,2024-02-11,2024-02-14,3,48316.3,51858.59,47590.3,7.33,-1.5,0.38,YES,47349.97,44451,2898.98,125000,1508.72,4.31,3665.73,NO,0,0,985.28,2680.45,0,0,NO,295.59
day_rate_14d,T0193,BTC,long,50000,10,5000,2024-02-11,2024-02-14,3,48316.3,51858.59,47590.3,7.33,-1.5,0.38,YES,47349.97,44451,2898.98,200000,3235.46,4.62,3665.73,NO,0,0,990.45,2675.28,0,0,NO,170.03
single_premium_7d,T0194,BTC,long,100000,5,20000,2024-05-11,2024-05-12,1,60814.63,61453.02,60450.13,1.05,-0.6,0.53,YES,59598.34,55949.46,3648.88,250000,4098.6,5.86,1049.73,NO,0,0,1087.38,-37.65,0,0,NO,326.22
day_rate_14d,T0194,BTC,long,100000,5,20000,2024-05-11,2024-05-12,1,60814.63,61453.02,60450.13,1.05,-0.6,0.53,YES,59598.34,55949.46,3648.88,400000,8011.9,5.72,1049.73,NO,0,0,817.54,232.19,0,0,NO,-126.72
single_premium_7d,T0195,BTC,long,2500,10,250,2024-01-01,2024-01-04,3,44220.78,44193.29,40625.68,-0.06,-8.13,0.47,YES,43336.36,40683.12,2653.25,6250,92.38,5.28,-1.55,NO,375,0,60.33,-61.88,203.25,81.3,NO,18.1
day_rate_14d,T0195,BTC,long,2500,10,250,2024-01-01,2024-01-04,3,44220.78,44193.29,40625.68,-0.06,-8.13,0.47,YES,43336.36,40683.12,2653.25,10000,186.25,5.32,-1.55,NO,600,0,57.02,-58.57,203.25,81.3,NO,9.79
single_premium_7d,T0196,BTC,short,1000,3,333.3333333333333,2024-05-16,2024-05-17,1,65252.18,67046.33,67500,-2.75,-3.44,0.55,YES,66557.22,70472.35,3915.13,2500,40.08,5.73,-27.5,NO,36.12,18.74,10.63,-19.39,34.45,10.33,NO,3.19
day_rate_14d,T0196,BTC,short,1000,3,333.3333333333333,2024-05-16,2024-05-17,1,65252.18,67046.33,67500,-2.75,-3.44,0.55,YES,66557.22,70472.35,3915.13,4000,75.1,5.36,-27.5,NO,57.79,29.98,7.66,-5.18,34.45,10.33,NO,-1.19
single_premium_7d,T0197,BTC,short,50000,10,5000,2025-05-09,2025-05-12,3,102986.96,102800.21,105787.37,0.18,-2.72,0.42,YES,105046.7,111225.92,6179.22,125000,1665.01,4.76,90.67,NO,898.99,0,1087.35,-996.69,898.99,17.98,NO,326.21
day_rate_14d,T0197,BTC,short,50000,10,5000,2025-05-09,2025-05-12,3,102986.96,102800.21,105787.37,0.18,-2.72,0.42,YES,105046.7,111225.92,6179.22,200000,3353.34,4.79,90.67,NO,1438.38,0,1026.53,-935.87,1359.59,27.19,NO,176.22
single_premium_7d,T0198,BTC,short,1000,10,100,2025-01-25,2025-02-01,7,104733.56,100623.85,106484.77,3.92,-1.67,0.43,YES,106828.23,113112.24,6284.01,2500,33.62,4.8,39.24,NO,0,0,48.03,-8.79,0,0,NO,14.41
day_rate_14d,T0198,BTC,short,1000,10,100,2025-01-25,2025-02-01,7,104733.56,100623.85,106484.77,3.92,-1.67,0.43,YES,106828.23,113112.24,6284.01,4000,67.47,4.82,39.24,NO,0,0,48.19,-8.95,0,0,NO,12.77
single_premium_7d,T0199,ETH,long,10000,10,1000,2025-01-04,2025-01-05,1,3656.4,3635.46,3571.29,-0.57,-2.33,0.64,YES,3583.27,3363.89,219.38,25000,464.74,6.64,-57.27,NO,81.92,0,123.3,-180.57,81.92,8.19,NO,36.99
day_rate_14d,T0199,ETH,long,10000,10,1000,2025-01-04,2025-01-05,1,3656.4,3635.46,3571.29,-0.57,-2.33,0.64,YES,3583.27,3363.89,219.38,40000,876.24,6.26,-57.27,NO,131.08,0,89.41,-146.68,131.08,13.11,NO,-13.86
single_premium_7d,T0200,BTC,long,2500,3,833.3333333333334,2024-08-22,2024-08-25,3,60383.29,64251.93,59750,6.41,-1.05,0.65,YES,59175.62,55552.63,3623,6250,117.24,6.7,160.17,NO,0,0,76.57,83.6,0,0,NO,22.97
day_rate_14d,T0200,BTC,long,2500,3,833.3333333333334,2024-08-22,2024-08-25,3,60383.29,64251.93,59750,6.41,-1.05,0.65,YES,59175.62,55552.63,3623,10000,220.5,6.3,160.17,NO,0,0,67.5,92.67,0,0,NO,11.59
single_premium_7d,T0201,BTC,long,2500,5,500,2023-12-08,2023-12-15,7,44192.87,41933.89,40150,-5.11,-9.15,0.49,YES,43309.01,40657.44,2651.57,6250,95.22,5.44,-127.79,NO,375,194.48,136.03,-69.34,228.71,45.74,NO,31.08
day_rate_14d,T0201,BTC,long,2500,5,500,2023-12-08,2023-12-15,7,44192.87,41933.89,40150,-5.11,-9.15,0.49,YES,43309.01,40657.44,2651.57,10000,190.24,5.44,-127.79,NO,600,311.16,135.88,47.49,228.71,45.74,NO,25.21
single_premium_7d,T0202,BTC,short,10000,10,1000,2025-03-08,2025-03-09,1,86206.69,80699.17,86863.38,6.39,-0.76,0.59,YES,87930.82,93103.23,5172.4,25000,418.58,5.98,638.87,NO,0,0,111.05,527.82,0,0,NO,33.32
day_rate_14d,T0202,BTC,short,10000,10,1000,2025-03-08,2025-03-09,1,86206.69,80699.17,86863.38,6.39,-0.76,0.59,YES,87930.82,93103.23,5172.4,40000,770.63,5.5,638.87,NO,0,0,78.64,560.24,0,0,NO,-12.19
single_premium_7d,T0203,BTC,long,25000,5,5000,2024-10-22,2024-10-25,3,67380.08,66564.51,65149.51,-1.21,-3.31,0.37,YES,66032.48,61989.67,4042.8,62500,736.03,4.21,-302.6,NO,819.02,0,480.67,-783.27,819.02,16.38,NO,144.2
day_rate_14d,T0203,BTC,long,25000,5,5000,2024-10-22,2024-10-25,3,67380.08,66564.51,65149.51,-1.21,-3.31,0.37,YES,66032.48,61989.67,4042.8,100000,1590.35,4.54,-302.6,NO,1310.43,0,486.84,-789.44,827.61,16.55,NO,83.57
single_premium_7d,T0204,ETH,long,5000,20,250,2024-10-07,2024-10-10,3,2421.68,2384.32,2327.83,-1.54,-3.88,0.47,YES,2373.25,2227.95,145.3,12500,183.76,5.25,-77.14,NO,234.43,0,120.01,-197.15,193.77,77.51,NO,36
day_rate_14d,T0204,ETH,long,5000,20,250,2024-10-07,2024-10-10,3,2421.68,2384.32,2327.83,-1.54,-3.88,0.47,YES,2373.25,2227.95,145.3,20000,371.1,5.3,-77.14,NO,375.08,0,113.6,-190.74,193.77,77.51,NO,19.5
single_premium_7d,T0205,BTC,short,50000,50,1000,2025-10-03,2025-10-10,7,122318.4,112980.28,126296,7.63,-3.25,0.28,YES,124764.77,132103.87,7339.1,125000,1074.04,3.07,-1000,YES,1564.8,0,1534.34,2282.8,1564.8,100,YES,460.3
day_rate_14d,T0205,BTC,short,50000,50,1000,2025-10-03,2025-10-10,7,122318.4,112980.28,126296,7.63,-3.25,0.28,YES,124764.77,132103.87,7339.1,200000,2541.33,3.63,-1000,YES,2503.68,0,1815.24,2001.9,1625.92,100,YES,481.04
single_premium_7d,T0206,ETH,long,1000,3,333.3333333333333,2025-07-19,2025-08-02,14,3594.3,3392.8,3368.03,-5.61,-6.3,0.64,YES,3522.41,3306.76,215.66,2500,46.39,6.63,-56.06,NO,107.38,90.15,66.27,-32.17,62.95,18.89,NO,15.37
day_rate_14d,T0206,ETH,long,1000,3,333.3333333333333,2025-07-19,2025-08-02,14,3594.3,3392.8,3368.03,-5.61,-6.3,0.64,YES,3522.41,3306.76,215.66,4000,87.5,6.25,-56.06,NO,171.81,144.24,125.01,-36.82,62.95,18.89,NO,30.29
single_premium_7d,T0207,BTC,long,1000,10,100,2024-08-02,2024-08-16,14,61418.06,58888.99,49050.01,-4.12,-20.14,0.51,YES,60189.7,56504.62,3685.08,2500,39.49,5.64,-100,YES,150,52.94,56.41,-44.65,150,100,YES,14.28
day_rate_14d,T0207,BTC,long,1000,10,100,2024-08-02,2024-08-16,14,61418.06,58888.99,49050.01,-4.12,-20.14,0.51,YES,60189.7,56504.62,3685.08,4000,78.05,5.57,-100,YES,240,84.71,111.5,-67.96,201.37,100,YES,29.21
single_premium_7d,T0208,BTC,short,50000,20,2500,2025-02-05,2025-02-06,1,96638.33,96564.62,99230.49,0.08,-2.68,0.46,YES,98571.1,104369.4,5798.3,125000,1794.66,5.13,38.14,NO,852.91,0,476.13,-438,852.91,34.12,NO,142.84
day_rate_14d,T0208,BTC,short,50000,20,2500,2025-02-05,2025-02-06,1,96638.33,96564.62,99230.49,0.08,-2.68,0.46,YES,98571.1,104369.4,5798.3,200000,3511.83,5.02,38.14,NO,1364.66,0,358.35,-320.21,1341.17,53.65,NO,-55.54
single_premium_7d,T0209,ETH,long,500,3,166.66666666666666,2024-07-04,2024-07-07,3,3058.89,2930.78,2809.41,-4.19,-8.16,0.44,YES,2997.71,2814.18,183.53,1250,17.37,4.96,-20.94,NO,75,27.35,0,6.41,40.78,24.47,NO,-8.81
day_rate_14d,T0209,ETH,long,500,3,166.66666666666666,2024-07-04,2024-07-07,3,3058.89,2930.78,2809.41,-4.19,-8.16,0.44,YES,2997.71,2814.18,183.53,2000,35.68,5.1,-20.94,NO,120,43.76,10.92,11.9,40.78,24.47,NO,1.09
single_premium_7d,T0210,ETH,short,5000,3,1666.6666666666667,2024-08-22,2024-09-05,14,2623.3,2367.8,2820.86,9.74,-7.53,0.83,YES,2675.77,2833.16,157.4,12500,241.53,6.9,486.98,NO,691.37,0,345.04,141.94,376.55,22.59,NO,103.51
day_rate_14d,T0210,ETH,short,5000,3,1666.6666666666667,2024-08-22,2024-09-05,14,2623.3,2367.8,2820.86,9.74,-7.53,0.83,YES,2675.77,2833.16,157.4,20000,417.81,5.97,486.98,NO,1106.19,0,596.88,-109.89,376.55,22.59,NO,179.06
single_premium_7d,T0211,ETH,long,5000,20,250,2025-11-14,2025-11-21,7,3109.49,2763.99,2620,-11.11,-15.74,0.66,YES,3047.3,2860.73,186.57,12500,236.17,6.75,-250,YES,750,750,337.38,-142.94,750,100,YES,63.72
day_rate_14d,T0211,ETH,long,5000,20,250,2025-11-14,2025-11-21,7,3109.49,2763.99,2620,-11.11,-15.74,0.66,YES,3047.3,2860.73,186.57,20000,443.28,6.33,-250,YES,1200,1200,316.63,327.81,787.09,100,YES,34.99
single_premium_7d,T0212,BTC,long,500,10,50,2025-09-11,2025-09-12,1,115540,116106.03,113433.92,0.49,-1.82,0.35,YES,113229.2,106296.8,6932.4,1250,13.82,3.95,2.45,NO,0,0,3.67,-1.22,0,0,NO,1.1
day_rate_14d,T0212,BTC,long,500,10,50,2025-09-11,2025-09-12,1,115540,116106.03,113433.92,0.49,-1.82,0.35,YES,113229.2,106296.8,6932.4,2000,30.45,4.35,2.45,NO,0,0,3.11,-0.66,0,0,NO,-0.48
single_premium_7d,T0213,BTC,short,50000,10,5000,2024-07-09,2024-07-16,7,58047.86,65088.99,65405.89,-12.13,-12.68,0.41,YES,59208.82,62691.69,3482.87,125000,1635.44,4.67,-5000,YES,7500,7500,2336.34,-901.28,6337.9,100,YES,325.9
day_rate_14d,T0213,BTC,short,50000,10,5000,2024-07-09,2024-07-16,7,58047.86,65088.99,65405.89,-12.13,-12.68,0.41,YES,59208.82,62691.69,3482.87,200000,3316.32,4.74,-5000,YES,12000,12000,2368.8,3566.26,6337.9,100,YES,110.64
single_premium_7d,T0214,BTC,long,500,20,25,2023-12-09,2023-12-10,1,43723.25,43793.68,43562.06,0.16,-0.37,0.48,YES,42848.79,40225.39,2623.39,1250,18.94,5.41,0.81,NO,0,0,5.03,-4.22,0,0,NO,1.51
day_rate_14d,T0214,BTC,long,500,20,25,2023-12-09,2023-12-10,1,43723.25,43793.68,43562.06,0.16,-0.37,0.48,YES,42848.79,40225.39,2623.39,2000,37.91,5.42,0.81,NO,0,0,3.87,-3.06,0,0,NO,-0.6
single_premium_7d,T0215,BTC,long,5000,10,500,2025-08-10,2025-08-11,1,119309.37,118701.84,116480,-0.51,-2.37,0.22,YES,116923.18,109764.62,7158.56,12500,70.46,2.01,-25.46,NO,46.43,0,18.69,-44.15,46.43,9.29,NO,5.61
day_rate_14d,T0215,BTC,long,5000,10,500,2025-08-10,2025-08-11,1,119309.37,118701.84,116480,-0.51,-2.37,0.22,YES,116923.18,109764.62,7158.56,20000,189.11,2.7,-25.46,NO,74.29,0,19.3,-44.76,74.29,14.86,NO,-2.99
single_premium_7d,T0216,ETH,long,2500,5,500,2026-03-17,2026-03-18,1,2318.03,2203.47,2153,-4.94,-7.12,0.68,YES,2271.67,2132.59,139.08,6250,120.25,6.87,-123.55,NO,319.96,183.88,0,60.33,177.99,35.6,NO,-26.37
day_rate_14d,T0216,ETH,long,2500,5,500,2026-03-17,2026-03-18,1,2318.03,2203.47,2153,-4.94,-7.12,0.68,YES,2271.67,2132.59,139.08,10000,224.59,6.42,-123.55,NO,511.94,294.21,22.92,147.74,177.99,35.6,NO,-7.84
single_premium_7d,T0217,BTC,long,1000,3,333.3333333333333,2024-04-15,2024-04-16,1,63452.18,63814.94,61645.09,0.57,-2.85,0.72,YES,62183.14,58376.01,3807.13,2500,49.52,7.07,5.72,NO,21.2,0,13.14,-7.42,21.2,6.36,NO,3.94
day_rate_14d,T0217,BTC,long,1000,3,333.3333333333333,2024-04-15,2024-04-16,1,63452.18,63814.94,61645.09,0.57,-2.85,0.72,YES,62183.14,58376.01,3807.13,4000,91.76,6.55,5.72,NO,33.92,0,9.36,-3.65,28.48,8.54,NO,-1.45
single_premium_7d,T0218,ETH,short,2500,5,500,2025-08-23,2025-08-26,3,4776.73,4601.64,4955.9,3.67,-3.75,0.84,YES,4872.26,5158.87,286.6,6250,121.19,6.93,91.64,NO,109.43,0,79.14,12.49,93.77,18.75,NO,23.74
day_rate_14d,T0218,ETH,short,2500,5,500,2025-08-23,2025-08-26,3,4776.73,4601.64,4955.9,3.67,-3.75,0.84,YES,4872.26,5158.87,286.6,10000,209.29,5.98,91.64,NO,175.09,0,64.07,27.57,93.77,18.75,NO,11
single_premium_7d,T0219,BTC,long,2500,50,50,2023-12-29,2024-01-01,3,42063.45,44220.78,41300,5.13,-1.81,0.46,YES,41222.18,38698.37,2523.81,6250,90.26,5.16,128.22,NO,0,0,58.95,69.27,0,0,NO,17.68
day_rate_14d,T0219,BTC,long,2500,50,50,2023-12-29,2024-01-01,3,42063.45,44220.78,41300,5.13,-1.81,0.46,YES,41222.18,38698.37,2523.81,10000,183.26,5.24,128.22,NO,0,0,56.1,72.12,0,0,NO,9.63
single_premium_7d,T0220,BTC,short,5000,50,100,2024-11-04,2024-11-07,3,67807.48,75920,76999,-11.96,-13.56,0.37,YES,69163.63,73232.08,4068.45,12500,148.54,4.24,-100,YES,750,750,0,151.8,677.77,100,YES,-101.16
day_rate_14d,T0220,BTC,short,5000,50,100,2024-11-04,2024-11-07,3,67807.48,75920,76999,-11.96,-13.56,0.37,YES,69163.63,73232.08,4068.45,20000,312.33,4.46,-100,YES,1200,1200,95.61,506.19,677.77,100,YES,-31.32
single_premium_7d,T0221,BTC,long,25000,10,2500,2026-01-11,2026-01-12,1,90872.01,91188.09,90003.46,0.35,-0.96,0.26,YES,89054.57,83602.25,5452.32,62500,439.11,2.51,86.96,NO,0,0,116.5,-29.54,0,0,NO,34.95
day_rate_14d,T0221,BTC,long,25000,10,2500,2026-01-11,2026-01-12,1,90872.01,91188.09,90003.46,0.35,-0.96,0.26,YES,89054.57,83602.25,5452.32,100000,1107.4,3.16,86.96,NO,0,0,113,-26.04,0,0,NO,-17.52
single_premium_7d,T0222,ETH,short,2500,5,500,2024-05-05,2024-05-12,7,3136.95,2927.75,3221.41,6.67,-2.69,0.66,YES,3199.69,3387.91,188.22,6250,109.91,6.28,166.72,NO,43.28,0,157.01,9.71,43.28,8.66,NO,47.1
day_rate_14d,T0222,ETH,short,2500,5,500,2024-05-05,2024-05-12,7,3136.95,2927.75,3221.41,6.67,-2.69,0.66,YES,3199.69,3387.91,188.22,10000,198.26,5.66,166.72,NO,69.24,0,141.62,25.11,67.31,13.46,NO,37.53
single_premium_7d,T0223,BTC,short,50000,5,10000,2024-04-05,2024-04-19,14,67856.51,63848.37,72777,5.91,-7.25,0.71,YES,69213.64,73285.03,4071.39,125000,2273.52,6.5,2953.39,NO,6564.15,0,3247.88,-294.49,3625.66,36.26,NO,974.36
day_rate_14d,T0223,BTC,short,50000,5,10000,2024-04-05,2024-04-19,14,67856.51,63848.37,72777,5.91,-7.25,0.71,YES,69213.64,73285.03,4071.39,200000,4042.35,5.77,2953.39,NO,10502.63,0,5774.79,-2821.4,3625.66,36.26,NO,1732.44
single_premium_7d,T0224,ETH,long,2500,5,500,2025-01-21,2025-01-22,1,3327.57,3241.35,3200.98,-2.59,-3.8,0.64,YES,3261.02,3061.36,199.65,6250,116.5,6.66,-64.78,NO,112.77,36.94,30.91,-58.74,95.11,19.02,NO,9.27
day_rate_14d,T0224,ETH,long,2500,5,500,2025-01-21,2025-01-22,1,3327.57,3241.35,3200.98,-2.59,-3.8,0.64,YES,3261.02,3061.36,199.65,10000,219.49,6.27,-64.78,NO,180.43,59.11,22.4,-28.07,95.11,19.02,NO,-3.47
single_premium_7d,T0225,ETH,short,2500,3,833.3333333333334,2024-01-22,2024-01-23,1,2311.34,2240.81,2464.33,3.05,-6.62,0.65,YES,2357.57,2496.25,138.68,6250,109.22,6.24,76.29,NO,288.69,0,28.98,47.31,165.48,19.86,NO,8.69
day_rate_14d,T0225,ETH,short,2500,3,833.3333333333334,2024-01-22,2024-01-23,1,2311.34,2240.81,2464.33,3.05,-6.62,0.65,YES,2357.57,2496.25,138.68,10000,197.55,5.64,76.29,NO,461.91,0,20.16,56.13,165.48,19.86,NO,-3.12
single_premium_7d,T0226,ETH,long,500,20,25,2025-08-10,2025-08-17,7,4251.91,4475.47,4161.16,5.26,-2.13,0.6,YES,4166.87,3911.76,255.11,1250,22.22,6.35,26.29,NO,1.68,0,31.75,-5.46,1.68,6.72,NO,9.52
day_rate_14d,T0226,ETH,long,500,20,25,2025-08-10,2025-08-17,7,4251.91,4475.47,4161.16,5.26,-2.13,0.6,YES,4166.87,3911.76,255.11,2000,42.43,6.06,26.29,NO,2.69,0,30.31,-4.02,2.69,10.75,NO,8.03
single_premium_7d,T0227,BTC,short,10000,20,500,2025-09-30,2025-10-01,1,114067.71,118659.97,118718.8,-4.03,-4.08,0.25,YES,116349.06,123193.13,6844.06,25000,178.92,2.56,-402.59,NO,519.37,506.48,0,103.89,407.75,81.55,NO,-50.88
day_rate_14d,T0227,BTC,short,10000,20,500,2025-09-30,2025-10-01,1,114067.71,118659.97,118718.8,-4.03,-4.08,0.25,YES,116349.06,123193.13,6844.06,40000,451.27,3.22,-402.59,NO,830.99,810.36,46.05,361.72,407.75,81.55,NO,-26.7
single_premium_7d,T0228,BTC,long,100000,20,5000,2024-04-15,2024-04-18,3,63452.18,63513.85,59648.33,0.1,-5.99,0.72,YES,62183.14,58376.01,3807.13,250000,4951.57,7.07,-5000,YES,9987.07,0,3233.68,-3136.48,5994.83,100,YES,970.1
