tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
single_premium_7d,T0177,BTC,long,2500,10,250,2026-02-27,2026-02-28,1,65859.94,66967.85,63019.6,1.68,-4.31,0.83,YES,64542.74,60591.14,3951.6,6250,133.91,7.65,42.06,NO,144.54,0,35.53,6.53,107.82,43.13,NO,10.66
day_rate_14d,T0177,BTC,long,2500,10,250,2026-02-27,2026-02-28,1,65859.94,66967.85,63019.6,1.68,-4.31,0.83,YES,64542.74,60591.14,3951.6,10000,243.2,6.95,42.06,NO,231.27,0,24.82,17.24,107.82,43.13,NO,-3.85
single_premium_7d,T0178,ETH,short,25000,5,5000,2024-01-01,2024-01-08,7,2352.76,2332.51,2433.19,0.86,-3.42,0.5,YES,2399.82,2540.98,141.17,62500,947.17,5.41,215.17,NO,886.59,0,1353.1,-1137.93,854.63,17.09,NO,405.93
day_rate_14d,T0178,ETH,short,25000,5,5000,2024-01-01,2024-01-08,7,2352.76,2332.51,2433.19,0.86,-3.42,0.5,YES,2399.82,2540.98,141.17,100000,1814.78,5.19,215.17,NO,1418.54,0,1296.27,-1081.1,854.63,17.09,NO,343.51
single_premium_7d,T0179,BTC,long,2500,50,50,2025-08-18,2025-08-25,7,116286.76,110127.74,109275.74,-5.3,-6.03,0.28,YES,113961.02,106983.82,6977.21,6250,49.49,2.83,-50,YES,251.82,206.03,70.7,2.91,150.73,100,YES,10.91
day_rate_14d,T0179,BTC,long,2500,50,50,2025-08-18,2025-08-25,7,116286.76,110127.74,109275.74,-5.3,-6.03,0.28,YES,113961.02,106983.82,6977.21,10000,120.53,3.44,-50,YES,402.91,329.64,86.1,111.14,150.73,100,YES,9.35
single_premium_7d,T0180,ETH,short,5000,20,250,2026-01-02,2026-01-09,7,3125.24,3084.31,3307.72,1.31,-5.84,0.47,YES,3187.74,3375.26,187.51,12500,181.02,5.17,-250,YES,479.86,0,258.6,-193.12,291.95,100,YES,77.58
day_rate_14d,T0180,ETH,short,5000,20,250,2026-01-02,2026-01-09,7,3125.24,3084.31,3307.72,1.31,-5.84,0.47,YES,3187.74,3375.26,187.51,20000,353.04,5.04,-250,YES,767.78,0,252.17,-186.69,291.95,100,YES,66.83
single_premium_7d,T0181,BTC,long,500,5,100,2025-08-10,2025-08-11,1,119309.37,118701.84,116480,-0.51,-2.37,0.22,YES,116923.18,109764.62,7158.56,1250,7.05,2.01,-2.55,NO,4.64,0,1.87,-4.42,4.64,4.64,NO,0.56
day_rate_14d,T0181,BTC,long,500,5,100,2025-08-10,2025-08-11,1,119309.37,118701.84,116480,-0.51,-2.37,0.22,YES,116923.18,109764.62,7158.56,2000,18.91,2.7,-2.55,NO,7.43,0,1.93,-4.48,7.43,7.43,NO,-0.3
single_premium_7d,T0182,BTC,short,1000,20,50,2023-11-19,2023-11-20,1,37391.19,37475.64,37784.07,-0.23,-1.05,0.45,YES,38139.01,40382.49,2243.47,2500,34.79,4.97,-2.26,NO,0,0,9.23,-11.49,0,0,NO,2.77
day_rate_14d,T0182,BTC,short,1000,20,50,2023-11-19,2023-11-20,1,37391.19,37475.64,37784.07,-0.23,-1.05,0.45,YES,38139.01,40382.49,2243.47,4000,68.9,4.92,-2.26,NO,0,0,7.03,-9.29,0,0,NO,-1.09
single_premium_7d,T0183,BTC,long,10000,50,200,2024-08-16,2024-08-19,3,58888.99,59452.67,57096.56,0.96,-3.04,0.66,YES,57711.21,54177.87,3533.34,25000,471.02,6.73,-200,YES,260.94,0,307.61,-211.89,260.94,100,YES,92.28
day_rate_14d,T0183,BTC,long,10000,50,200,2024-08-16,2024-08-19,3,58888.99,59452.67,57096.56,0.96,-3.04,0.66,YES,57711.21,54177.87,3533.34,40000,884.78,6.32,-200,YES,417.5,0,270.85,-175.13,304.37,100,YES,46.5
single_premium_7d,T0184,ETH,short,1000,5,200,2025-03-24,2025-03-25,1,2081.62,2066.78,2104.21,0.71,-1.09,1.04,YES,2123.25,2248.15,124.9,2500,51.32,7.33,7.13,NO,0,0,13.61,-6.49,0,0,NO,4.08
day_rate_14d,T0184,ETH,short,1000,5,200,2025-03-24,2025-03-25,1,2081.62,2066.78,2104.21,0.71,-1.09,1.04,YES,2123.25,2248.15,124.9,4000,86.03,6.14,7.13,NO,0,0,8.78,-1.65,0,0,NO,-1.36
single_premium_7d,T0185,ETH,short,5000,20,250,2025-07-23,2025-07-30,7,3630.34,3810.44,3941.86,-4.96,-8.58,0.53,YES,3702.95,3920.77,217.82,12500,196.76,5.62,-250,YES,750,370.12,281.08,-159.01,429.05,100,YES,65.82
day_rate_14d,T0185,ETH,short,5000,20,250,2025-07-23,2025-07-30,7,3630.34,3810.44,3941.86,-4.96,-8.58,0.53,YES,3702.95,3920.77,217.82,20000,371.37,5.31,-250,YES,1200,592.19,265.27,78.88,429.05,100,YES,49.97
single_premium_7d,T0186,BTC,long,1000,5,200,2024-03-18,2024-04-17,30,67613.04,61279.36,59648.33,-9.37,-11.78,0.67,YES,66260.78,62204,4056.78,2500,47.73,6.82,-93.68,NO,150,150,68.19,-11.86,117.8,58.9,NO,12.96
day_rate_14d,T0186,BTC,long,1000,5,200,2024-03-18,2024-04-17,30,67613.04,61279.36,59648.33,-9.37,-11.78,0.67,YES,66260.78,62204,4056.78,4000,89.33,6.38,-93.68,NO,240,240,127.62,18.71,117.8,58.9,NO,26.29
single_premium_7d,T0187,BTC,short,1000,50,20,2025-07-20,2025-08-19,30,117312.7,112856.19,124533,3.8,-6.15,0.29,YES,119658.95,126697.72,7038.76,2500,22.47,3.21,-20,YES,103.87,0,32.1,5.89,61.55,100,YES,9.63
day_rate_14d,T0187,BTC,short,1000,50,20,2025-07-20,2025-08-19,30,117312.7,112856.19,124533,3.8,-6.15,0.29,YES,119658.95,126697.72,7038.76,4000,52.32,3.74,-20,YES,166.19,0,74.75,-36.76,61.55,100,YES,22.42
single_premium_7d,T0188,BTC,long,2500,20,125,2025-10-30,2025-11-02,3,108308.18,110536.01,106279.33,2.06,-1.87,0.44,YES,106142.02,99643.53,6498.49,6250,87.64,5.01,51.42,NO,0,0,57.24,-5.81,0,0,NO,17.17
day_rate_14d,T0188,BTC,long,2500,20,125,2025-10-30,2025-11-02,3,108308.18,110536.01,106279.33,2.06,-1.87,0.44,YES,106142.02,99643.53,6498.49,10000,179.54,5.13,51.42,NO,0,0,54.96,-3.54,0,0,NO,9.43
single_premium_7d,T0189,BTC,long,2500,5,500,2025-05-06,2025-05-07,1,96839.17,97058.32,93363.28,0.23,-3.59,0.48,YES,94902.39,89092.04,5810.35,6250,94.12,5.38,5.66,NO,99.33,0,24.97,-19.31,89.73,17.95,NO,7.49
day_rate_14d,T0189,BTC,long,2500,5,500,2025-05-06,2025-05-07,1,96839.17,97058.32,93363.28,0.23,-3.59,0.48,YES,94902.39,89092.04,5810.35,10000,188.7,5.39,5.66,NO,158.93,0,19.26,-13.6,89.73,17.95,NO,-2.98
single_premium_7d,T0190,ETH,long,500,3,166.66666666666666,2024-06-01,2024-06-02,1,3812.48,3778.88,3748.31,-0.88,-1.68,0.74,YES,3736.23,3507.48,228.75,1250,25.3,7.23,-4.41,NO,0,0,6.71,-11.12,0,0,NO,2.01
day_rate_14d,T0190,ETH,long,500,3,166.66666666666666,2024-06-01,2024-06-02,1,3812.48,3778.88,3748.31,-0.88,-1.68,0.74,YES,3736.23,3507.48,228.75,2000,46.62,6.66,-4.41,NO,0,0,4.76,-9.16,0,0,NO,-0.74
single_premium_7d,T0191,ETH,short,1000,10,100,2025-01-17,2025-01-20,3,3475.47,3280.4,3527,5.61,-1.48,0.66,YES,3544.98,3753.51,208.53,2500,44.07,6.3,56.13,NO,0,0,28.78,27.35,0,0,NO,8.63
day_rate_14d,T0191,ETH,short,1000,10,100,2025-01-17,2025-01-20,3,3475.47,3280.4,3527,5.61,-1.48,0.66,YES,3544.98,3753.51,208.53,4000,79.42,5.67,56.13,NO,0,0,24.31,31.82,0,0,NO,4.17
single_premium_7d,T0192,BTC,long,5000,10,500,2026-03-04,2026-03-07,3,72683.26,67259.62,66921.33,-7.46,-7.93,0.84,YES,71229.59,66868.6,4361,12500,268.91,7.68,-373.1,NO,740.93,682.75,0,309.65,396.37,79.27,NO,-149.38
day_rate_14d,T0192,BTC,long,5000,10,500,2026-03-04,2026-03-07,3,72683.26,67259.62,66921.33,-7.46,-7.93,0.84,YES,71229.59,66868.6,4361,20000,487.89,6.97,-373.1,NO,1185.49,1092.4,149.35,569.95,396.37,79.27,NO,-9.81
single_premium_7d,T0193,BTC,long,10000,10,1000,2024-02-11,2024-02-18,7,48316.3,52153.63,47590.3,7.94,-1.5,0.38,YES,47349.97,44451,2898.98,25000,301.74,4.31,794.21,NO,0,0,431.06,363.15,0,0,NO,129.32
day_rate_14d,T0193,BTC,long,10000,10,1000,2024-02-11,2024-02-18,7,48316.3,52153.63,47590.3,7.94,-1.5,0.38,YES,47349.97,44451,2898.98,40000,647.09,4.62,794.21,NO,0,0,462.21,332,0,0,NO,122.49
single_premium_7d,T0194,BTC,long,25000,5,5000,2024-05-11,2024-05-12,1,60814.63,61453.02,60450.13,1.05,-0.6,0.53,YES,59598.34,55949.46,3648.88,62500,1024.65,5.86,262.43,NO,0,0,271.85,-9.41,0,0,NO,81.55
day_rate_14d,T0194,BTC,long,25000,5,5000,2024-05-11,2024-05-12,1,60814.63,61453.02,60450.13,1.05,-0.6,0.53,YES,59598.34,55949.46,3648.88,100000,2002.98,5.72,262.43,NO,0,0,204.39,58.05,0,0,NO,-31.68
single_premium_7d,T0195,BTC,long,1000,10,100,2024-01-01,2024-01-04,3,44220.78,44193.29,40625.68,-0.06,-8.13,0.47,YES,43336.36,40683.12,2653.25,2500,36.95,5.28,-0.62,NO,150,0,24.13,-24.75,81.3,81.3,NO,7.24
day_rate_14d,T0195,BTC,long,1000,10,100,2024-01-01,2024-01-04,3,44220.78,44193.29,40625.68,-0.06,-8.13,0.47,YES,43336.36,40683.12,2653.25,4000,74.5,5.32,-0.62,NO,240,0,22.81,-23.43,81.3,81.3,NO,3.92
single_premium_7d,T0196,BTC,short,500,3,166.66666666666666,2024-05-16,2024-05-17,1,65252.18,67046.33,67500,-2.75,-3.44,0.55,YES,66557.22,70472.35,3915.13,1250,20.04,5.73,-13.75,NO,18.06,9.37,5.32,-9.7,17.22,10.33,NO,1.6
day_rate_14d,T0196,BTC,short,500,3,166.66666666666666,2024-05-16,2024-05-17,1,65252.18,67046.33,67500,-2.75,-3.44,0.55,YES,66557.22,70472.35,3915.13,2000,37.55,5.36,-13.75,NO,28.9,14.99,3.83,-2.59,17.22,10.33,NO,-0.59
single_premium_7d,T0197,BTC,short,10000,10,1000,2025-05-09,2025-05-12,3,102986.96,102800.21,105787.37,0.18,-2.72,0.42,YES,105046.7,111225.92,6179.22,25000,333,4.76,18.13,NO,179.8,0,217.47,-199.34,179.8,17.98,NO,65.24
day_rate_14d,T0197,BTC,short,10000,10,1000,2025-05-09,2025-05-12,3,102986.96,102800.21,105787.37,0.18,-2.72,0.42,YES,105046.7,111225.92,6179.22,40000,670.67,4.79,18.13,NO,287.68,0,205.31,-187.17,271.92,27.19,NO,35.24
single_premium_7d,T0198,BTC,short,500,10,50,2025-01-25,2025-02-08,14,104733.56,96476.25,106484.77,7.88,-1.67,0.43,YES,106828.23,113112.24,6284.01,1250,16.81,4.8,39.42,NO,0,0,24.01,15.41,0,0,NO,7.2
day_rate_14d,T0198,BTC,short,500,10,50,2025-01-25,2025-02-08,14,104733.56,96476.25,106484.77,7.88,-1.67,0.43,YES,106828.23,113112.24,6284.01,2000,33.73,4.82,39.42,NO,0,0,48.19,-8.77,0,0,NO,14.46
single_premium_7d,T0199,BTC,long,5000,10,500,2025-01-04,2025-01-05,1,98209.85,98345.33,97250,0.14,-0.98,0.44,YES,96245.65,90353.06,5892.59,12500,175.54,5.02,6.9,NO,0,0,46.57,-39.67,0,0,NO,13.97
day_rate_14d,T0199,BTC,long,5000,10,500,2025-01-04,2025-01-05,1,98209.85,98345.33,97250,0.14,-0.98,0.44,YES,96245.65,90353.06,5892.59,20000,359.44,5.13,6.9,NO,0,0,36.68,-29.78,0,0,NO,-5.69
single_premium_7d,T0200,BTC,long,2500,3,833.3333333333334,2024-08-22,2024-08-25,3,60383.29,64251.93,59750,6.41,-1.05,0.65,YES,59175.62,55552.63,3623,6250,117.24,6.7,160.17,NO,0,0,76.57,83.6,0,0,NO,22.97
day_rate_14d,T0200,BTC,long,2500,3,833.3333333333334,2024-08-22,2024-08-25,3,60383.29,64251.93,59750,6.41,-1.05,0.65,YES,59175.62,55552.63,3623,10000,220.5,6.3,160.17,NO,0,0,67.5,92.67,0,0,NO,11.59
single_premium_7d,T0201,BTC,long,1000,5,200,2023-12-08,2023-12-15,7,44192.87,41933.89,40150,-5.11,-9.15,0.49,YES,43309.01,40657.44,2651.57,2500,38.09,5.44,-51.12,NO,150,77.79,54.41,-27.74,91.48,45.74,NO,12.43
day_rate_14d,T0201,BTC,long,1000,5,200,2023-12-08,2023-12-15,7,44192.87,41933.89,40150,-5.11,-9.15,0.49,YES,43309.01,40657.44,2651.57,4000,76.09,5.44,-51.12,NO,240,124.47,54.35,19,91.48,45.74,NO,10.08
single_premium_7d,T0202,BTC,short,5000,10,500,2025-03-08,2025-03-09,1,86206.69,80699.17,86863.38,6.39,-0.76,0.59,YES,87930.82,93103.23,5172.4,12500,209.29,5.98,319.44,NO,0,0,55.53,263.91,0,0,NO,16.66
day_rate_14d,T0202,BTC,short,5000,10,500,2025-03-08,2025-03-09,1,86206.69,80699.17,86863.38,6.39,-0.76,0.59,YES,87930.82,93103.23,5172.4,20000,385.31,5.5,319.44,NO,0,0,39.32,280.12,0,0,NO,-6.09
single_premium_7d,T0203,BTC,long,5000,5,1000,2024-10-22,2024-10-25,3,67380.08,66564.51,65149.51,-1.21,-3.31,0.37,YES,66032.48,61989.67,4042.8,12500,147.21,4.21,-60.52,NO,163.8,0,96.13,-156.65,163.8,16.38,NO,28.84
day_rate_14d,T0203,BTC,long,5000,5,1000,2024-10-22,2024-10-25,3,67380.08,66564.51,65149.51,-1.21,-3.31,0.37,YES,66032.48,61989.67,4042.8,20000,318.07,4.54,-60.52,NO,262.09,0,97.37,-157.89,165.52,16.55,NO,16.71
single_premium_7d,T0204,ETH,long,2500,20,125,2024-10-07,2024-10-14,7,2421.68,2628.74,2327.83,8.55,-3.88,0.47,YES,2373.25,2227.95,145.3,6250,91.88,5.25,213.76,NO,117.21,0,131.26,82.5,96.89,77.51,NO,39.38
day_rate_14d,T0204,ETH,long,2500,20,125,2024-10-07,2024-10-14,7,2421.68,2628.74,2327.83,8.55,-3.88,0.47,YES,2373.25,2227.95,145.3,10000,185.55,5.3,213.76,NO,187.54,0,132.54,81.22,96.89,77.51,NO,35.12
single_premium_7d,T0205,BTC,short,10000,50,200,2025-10-03,2025-10-10,7,122318.4,112980.28,126296,7.63,-3.25,0.28,YES,124764.77,132103.87,7339.1,25000,214.81,3.07,-200,YES,312.96,0,306.87,456.56,312.96,100,YES,92.06
day_rate_14d,T0205,BTC,short,10000,50,200,2025-10-03,2025-10-10,7,122318.4,112980.28,126296,7.63,-3.25,0.28,YES,124764.77,132103.87,7339.1,40000,508.27,3.63,-200,YES,500.74,0,363.05,400.38,325.18,100,YES,96.21
single_premium_7d,T0206,BTC,long,500,3,166.66666666666666,2025-07-19,2025-08-02,14,117914.17,112542.74,112000,-4.56,-5.02,0.29,YES,115555.89,108481.04,7074.85,1250,10.87,3.11,-22.78,NO,37.7,31.94,15.53,-6.36,25.08,15.05,NO,3.06
day_rate_14d,T0206,BTC,long,500,3,166.66666666666666,2025-07-19,2025-08-02,14,117914.17,112542.74,112000,-4.56,-5.02,0.29,YES,115555.89,108481.04,7074.85,2000,25.75,3.68,-22.78,NO,60.31,51.11,36.79,-8.45,25.08,15.05,NO,8.48
single_premium_7d,T0207,BTC,long,1000,10,100,2024-08-02,2024-08-16,14,61418.06,58888.99,49050.01,-4.12,-20.14,0.51,YES,60189.7,56504.62,3685.08,2500,39.49,5.64,-100,YES,150,52.94,56.41,-44.65,150,100,YES,14.28
day_rate_14d,T0207,BTC,long,1000,10,100,2024-08-02,2024-08-16,14,61418.06,58888.99,49050.01,-4.12,-20.14,0.51,YES,60189.7,56504.62,3685.08,4000,78.05,5.57,-100,YES,240,84.71,111.5,-67.96,201.37,100,YES,29.21
single_premium_7d,T0208,BTC,short,10000,20,500,2025-02-05,2025-02-06,1,96638.33,96564.62,99230.49,0.08,-2.68,0.46,YES,98571.1,104369.4,5798.3,25000,358.93,5.13,7.63,NO,170.58,0,95.23,-87.6,170.58,34.12,NO,28.57
day_rate_14d,T0208,BTC,short,10000,20,500,2025-02-05,2025-02-06,1,96638.33,96564.62,99230.49,0.08,-2.68,0.46,YES,98571.1,104369.4,5798.3,40000,702.37,5.02,7.63,NO,272.93,0,71.67,-64.04,268.23,53.65,NO,-11.11
single_premium_7d,T0209,ETH,long,500,3,166.66666666666666,2024-07-04,2024-07-07,3,3058.89,2930.78,2809.41,-4.19,-8.16,0.44,YES,2997.71,2814.18,183.53,1250,17.37,4.96,-20.94,NO,75,27.35,0,6.41,40.78,24.47,NO,-8.81
day_rate_14d,T0209,ETH,long,500,3,166.66666666666666,2024-07-04,2024-07-07,3,3058.89,2930.78,2809.41,-4.19,-8.16,0.44,YES,2997.71,2814.18,183.53,2000,35.68,5.1,-20.94,NO,120,43.76,10.92,11.9,40.78,24.47,NO,1.09
single_premium_7d,T0210,ETH,short,2500,3,833.3333333333334,2024-08-22,2024-09-21,30,2623.3,2613.16,2820.86,0.39,-7.53,0.83,YES,2675.77,2833.16,157.4,6250,120.76,6.9,9.66,NO,345.69,0,172.52,-162.86,188.27,22.59,NO,51.76
day_rate_14d,T0210,ETH,short,2500,3,833.3333333333334,2024-08-22,2024-09-21,30,2623.3,2613.16,2820.86,0.39,-7.53,0.83,YES,2675.77,2833.16,157.4,10000,208.91,5.97,9.66,NO,553.1,0,298.44,-288.77,188.27,22.59,NO,89.53
single_premium_7d,T0211,BTC,long,2500,20,125,2025-11-14,2025-11-21,7,94503.96,85068.88,80524.65,-9.98,-14.79,0.42,YES,92613.88,86943.64,5670.24,6250,82.48,4.71,-125,YES,375,375,117.82,7.58,369.81,100,YES,16.6
day_rate_14d,T0211,BTC,long,2500,20,125,2025-11-14,2025-11-21,7,94503.96,85068.88,80524.65,-9.98,-14.79,0.42,YES,92613.88,86943.64,5670.24,10000,172.11,4.92,-125,YES,600,600,122.94,227.47,369.81,100,YES,6.88
single_premium_7d,T0212,BTC,long,500,10,50,2025-09-11,2025-09-12,1,115540,116106.03,113433.92,0.49,-1.82,0.35,YES,113229.2,106296.8,6932.4,1250,13.82,3.95,2.45,NO,0,0,3.67,-1.22,0,0,NO,1.1
day_rate_14d,T0212,BTC,long,500,10,50,2025-09-11,2025-09-12,1,115540,116106.03,113433.92,0.49,-1.82,0.35,YES,113229.2,106296.8,6932.4,2000,30.45,4.35,2.45,NO,0,0,3.11,-0.66,0,0,NO,-0.48
single_premium_7d,T0213,BTC,short,10000,10,1000,2024-07-09,2024-07-16,7,58047.86,65088.99,65405.89,-12.13,-12.68,0.41,YES,59208.82,62691.69,3482.87,25000,327.09,4.67,-1000,YES,1500,1500,467.27,-180.26,1267.58,100,YES,65.18
day_rate_14d,T0213,BTC,short,10000,10,1000,2024-07-09,2024-07-16,7,58047.86,65088.99,65405.89,-12.13,-12.68,0.41,YES,59208.82,62691.69,3482.87,40000,663.26,4.74,-1000,YES,2400,2400,473.76,713.25,1267.58,100,YES,22.13
single_premium_7d,T0214,BTC,long,500,20,25,2023-12-09,2023-12-10,1,43723.25,43793.68,43562.06,0.16,-0.37,0.48,YES,42848.79,40225.39,2623.39,1250,18.94,5.41,0.81,NO,0,0,5.03,-4.22,0,0,NO,1.51
day_rate_14d,T0214,BTC,long,500,20,25,2023-12-09,2023-12-10,1,43723.25,43793.68,43562.06,0.16,-0.37,0.48,YES,42848.79,40225.39,2623.39,2000,37.91,5.42,0.81,NO,0,0,3.87,-3.06,0,0,NO,-0.6
single_premium_7d,T0215,BTC,long,2500,10,250,2025-08-10,2025-08-11,1,119309.37,118701.84,116480,-0.51,-2.37,0.22,YES,116923.18,109764.62,7158.56,6250,35.23,2.01,-12.73,NO,23.22,0,9.35,-22.08,23.22,9.29,NO,2.8
day_rate_14d,T0215,BTC,long,2500,10,250,2025-08-10,2025-08-11,1,119309.37,118701.84,116480,-0.51,-2.37,0.22,YES,116923.18,109764.62,7158.56,10000,94.55,2.7,-12.73,NO,37.15,0,9.65,-22.38,37.15,14.86,NO,-1.5
single_premium_7d,T0216,ETH,long,2500,5,500,2026-03-17,2026-03-18,1,2318.03,2203.47,2153,-4.94,-7.12,0.68,YES,2271.67,2132.59,139.08,6250,120.25,6.87,-123.55,NO,319.96,183.88,0,60.33,177.99,35.6,NO,-26.37
day_rate_14d,T0216,ETH,long,2500,5,500,2026-03-17,2026-03-18,1,2318.03,2203.47,2153,-4.94,-7.12,0.68,YES,2271.67,2132.59,139.08,10000,224.59,6.42,-123.55,NO,511.94,294.21,22.92,147.74,177.99,35.6,NO,-7.84
single_premium_7d,T0217,BTC,long,500,3,166.66666666666666,2024-04-15,2024-04-16,1,63452.18,63814.94,61645.09,0.57,-2.85,0.72,YES,62183.14,58376.01,3807.13,1250,24.76,7.07,2.86,NO,10.6,0,6.57,-3.71,10.6,6.36,NO,1.97
day_rate_14d,T0217,BTC,long,500,3,166.66666666666666,2024-04-15,2024-04-16,1,63452.18,63814.94,61645.09,0.57,-2.85,0.72,YES,62183.14,58376.01,3807.13,2000,45.88,6.55,2.86,NO,16.96,0,4.68,-1.82,14.24,8.54,NO,-0.73
single_premium_7d,T0218,ETH,short,1000,5,200,2025-08-23,2025-08-26,3,4776.73,4601.64,4955.9,3.67,-3.75,0.84,YES,4872.26,5158.87,286.6,2500,48.48,6.93,36.65,NO,43.77,0,31.66,5,37.51,18.75,NO,9.5
day_rate_14d,T0218,ETH,short,1000,5,200,2025-08-23,2025-08-26,3,4776.73,4601.64,4955.9,3.67,-3.75,0.84,YES,4872.26,5158.87,286.6,4000,83.72,5.98,36.65,NO,70.04,0,25.63,11.03,37.51,18.75,NO,4.4
single_premium_7d,T0219,BTC,long,1000,50,20,2023-12-29,2024-01-01,3,42063.45,44220.78,41300,5.13,-1.81,0.46,YES,41222.18,38698.37,2523.81,2500,36.1,5.16,51.29,NO,0,0,23.58,27.71,0,0,NO,7.07
day_rate_14d,T0219,BTC,long,1000,50,20,2023-12-29,2024-01-01,3,42063.45,44220.78,41300,5.13,-1.81,0.46,YES,41222.18,38698.37,2523.81,4000,73.3,5.24,51.29,NO,0,0,22.44,28.85,0,0,NO,3.85
single_premium_7d,T0220,BTC,short,2500,50,50,2024-11-04,2024-11-07,3,67807.48,75920,76999,-11.96,-13.56,0.37,YES,69163.63,73232.08,4068.45,6250,74.27,4.24,-50,YES,375,375,0,75.9,338.88,100,YES,-50.58
day_rate_14d,T0220,BTC,short,2500,50,50,2024-11-04,2024-11-07,3,67807.48,75920,76999,-11.96,-13.56,0.37,YES,69163.63,73232.08,4068.45,10000,156.16,4.46,-50,YES,600,600,47.8,253.09,338.88,100,YES,-15.66
single_premium_7d,T0221,BTC,long,5000,10,500,2026-01-11,2026-01-12,1,90872.01,91188.09,90003.46,0.35,-0.96,0.26,YES,89054.57,83602.25,5452.32,12500,87.82,2.51,17.39,NO,0,0,23.3,-5.91,0,0,NO,6.99
day_rate_14d,T0221,BTC,long,5000,10,500,2026-01-11,2026-01-12,1,90872.01,91188.09,90003.46,0.35,-0.96,0.26,YES,89054.57,83602.25,5452.32,20000,221.48,3.16,17.39,NO,0,0,22.6,-5.21,0,0,NO,-3.5
single_premium_7d,T0222,ETH,short,1000,5,200,2024-05-05,2024-05-12,7,3136.95,2927.75,3221.41,6.67,-2.69,0.66,YES,3199.69,3387.91,188.22,2500,43.96,6.28,66.69,NO,17.31,0,62.8,3.88,17.31,8.66,NO,18.84
day_rate_14d,T0222,ETH,short,1000,5,200,2024-05-05,2024-05-12,7,3136.95,2927.75,3221.41,6.67,-2.69,0.66,YES,3199.69,3387.91,188.22,4000,79.31,5.66,66.69,NO,27.7,0,56.65,10.04,26.92,13.46,NO,15.01
single_premium_7d,T0223,BTC,short,10000,5,2000,2024-04-05,2024-05-05,30,67856.51,64023.45,72777,5.65,-7.25,0.71,YES,69213.64,73285.03,4071.39,25000,454.7,6.5,564.88,NO,1312.83,0,649.58,-84.7,725.13,36.26,NO,194.87
day_rate_14d,T0223,BTC,short,10000,5,2000,2024-04-05,2024-05-05,30,67856.51,64023.45,72777,5.65,-7.25,0.71,YES,69213.64,73285.03,4071.39,40000,808.47,5.77,564.88,NO,2100.53,0,1154.96,-590.08,725.13,36.26,NO,346.49
single_premium_7d,T0224,ETH,long,1000,5,200,2025-01-21,2025-01-24,3,3327.57,3309.72,3181.94,-0.54,-4.38,0.64,YES,3261.02,3061.36,199.65,2500,46.6,6.66,-5.36,NO,59.41,0,30.43,-35.8,43.76,21.88,NO,9.13
day_rate_14d,T0224,ETH,long,1000,5,200,2025-01-21,2025-01-24,3,3327.57,3309.72,3181.94,-0.54,-4.38,0.64,YES,3261.02,3061.36,199.65,4000,87.79,6.27,-5.36,NO,95.06,0,26.88,-32.24,43.76,21.88,NO,4.61
single_premium_7d,T0225,ETH,short,2500,3,833.3333333333334,2024-01-22,2024-01-23,1,2311.34,2240.81,2464.33,3.05,-6.62,0.65,YES,2357.57,2496.25,138.68,6250,109.22,6.24,76.29,NO,288.69,0,28.98,47.31,165.48,19.86,NO,8.69
day_rate_14d,T0225,ETH,short,2500,3,833.3333333333334,2024-01-22,2024-01-23,1,2311.34,2240.81,2464.33,3.05,-6.62,0.65,YES,2357.57,2496.25,138.68,10000,197.55,5.64,76.29,NO,461.91,0,20.16,56.13,165.48,19.86,NO,-3.12
single_premium_7d,T0226,ETH,long,500,20,25,2025-08-10,2025-08-17,7,4251.91,4475.47,4161.16,5.26,-2.13,0.6,YES,4166.87,3911.76,255.11,1250,22.22,6.35,26.29,NO,1.68,0,31.75,-5.46,1.68,6.72,NO,9.52
day_rate_14d,T0226,ETH,long,500,20,25,2025-08-10,2025-08-17,7,4251.91,4475.47,4161.16,5.26,-2.13,0.6,YES,4166.87,3911.76,255.11,2000,42.43,6.06,26.29,NO,2.69,0,30.31,-4.02,2.69,10.75,NO,8.03
single_premium_7d,T0227,BTC,short,5000,20,250,2025-09-30,2025-10-01,1,114067.71,118659.97,118718.8,-4.03,-4.08,0.25,YES,116349.06,123193.13,6844.06,12500,89.46,2.56,-201.3,NO,259.69,253.24,0,51.94,203.87,81.55,NO,-25.44
day_rate_14d,T0227,BTC,short,5000,20,250,2025-09-30,2025-10-01,1,114067.71,118659.97,118718.8,-4.03,-4.08,0.25,YES,116349.06,123193.13,6844.06,20000,225.63,3.22,-201.3,NO,415.5,405.18,23.02,180.86,203.87,81.55,NO,-13.35
single_premium_7d,T0228,BTC,long,25000,20,1250,2024-04-15,2024-04-18,3,63452.18,63513.85,59648.33,0.1,-5.99,0.72,YES,62183.14,58376.01,3807.13,62500,1237.89,7.07,-1250,YES,2496.77,0,808.42,-784.12,1498.71,100,YES,242.53
